Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
CHEMBL3929823,CNC(=O)c1cccc(n1)Cc1n[nH]c(=O)c2c1CCCC2,C16H18N4O2,298.34,22,12,0.38,4,4,2,82.53,87.74,2.52,1.17,0.99,1.29,3.33,1.86,-2.57,8.10e-01,2.71e-03,Soluble,-2.61,7.36e-01,2.47e-03,Soluble,-5.60,7.56e-04,2.54e-06,Moderately soluble,High,No,Yes,Yes,No,No,No,No,-7.29,0,0,0,0,0,0.55,0,0,0,2.89
CHEMBL3963785,CNC(=O)c1ncccc1Cc1n[nH]c(=O)c2c1CCCC2,C16H18N4O2,298.34,22,12,0.38,4,4,2,82.53,87.74,1.72,1.13,0.99,1.29,3.33,1.69,-2.54,8.58e-01,2.88e-03,Soluble,-2.57,8.10e-01,2.71e-03,Soluble,-5.60,7.56e-04,2.54e-06,Moderately soluble,High,No,Yes,Yes,No,No,No,No,-7.32,0,0,0,0,0,0.55,0,0,0,2.94
CHEMBL481081,CNC(c1nc2c([nH]1)cccc2C(=O)N)(C)C,C12H16N4O,232.28,17,9,0.33,3,3,3,66.26,83.80,0.77,0.36,1.01,0.54,1.53,0.84,-1.70,4.63e+00,1.99e-02,Very soluble,-1.68,4.80e+00,2.07e-02,Very soluble,-3.77,3.94e-02,1.70e-04,Soluble,High,No,Yes,No,No,No,No,No,-7.46,0,0,0,0,0,0.55,0,0,1,2.09
CHEMBL3982178,CNc1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C16H18FN3O,287.33,21,12,0.38,3,3,2,81.01,57.78,2.60,2.68,2.65,3.00,4.39,3.07,-3.53,8.39e-02,2.92e-04,Soluble,-3.55,8.18e-02,2.85e-04,Soluble,-6.30,1.43e-04,4.98e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,No,-6.15,0,0,0,0,0,0.55,0,0,0,2.90
RUCAPARIB,CNCc1ccc(cc1)c1[nH]c2c3c1CCNC(=O)c3cc(c2)F,C19H18FN3O,323.36,24,15,0.21,3,3,3,96.03,56.92,2.48,2.49,2.87,2.60,4.65,3.02,-3.68,6.79e-02,2.10e-04,Soluble,-3.33,1.51e-01,4.67e-04,Soluble,-7.67,6.90e-06,2.13e-08,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-6.50,0,0,0,0,0,0.55,0,0,0,2.81
CHEMBL361447,CNCc1ccc(cc1)c1cc2c3n1CCNC(=O)c3ccc2,C19H19N3O,305.37,23,15,0.21,3,2,2,96.01,46.06,2.76,2.02,2.24,2.22,3.20,2.49,-3.29,1.56e-01,5.12e-04,Soluble,-2.61,7.42e-01,2.43e-03,Soluble,-6.58,8.11e-05,2.65e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-6.73,0,0,0,0,0,0.55,0,0,0,2.85
CHEMBL83916,CNCc1ccc(cc1)c1nc2c([nH]1)cccc2C(=O)N,C16H16N4O,280.32,21,15,0.12,4,3,3,82.20,83.80,1.23,1.39,1.90,1.62,2.75,1.78,-2.72,5.36e-01,1.91e-03,Soluble,-2.75,4.95e-01,1.76e-03,Soluble,-5.86,3.88e-04,1.38e-06,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-7.02,0,0,0,0,0,0.55,0,0,0,2.15
CHEMBL3928664,CNCc1ccc(cc1)Cc1n[nH]c(=O)c2c1CCCC2,C17H21N3O,283.37,21,12,0.41,4,3,2,84.32,57.78,2.68,1.96,1.81,2.58,4.36,2.68,-2.99,2.90e-01,1.02e-03,Soluble,-2.80,4.51e-01,1.59e-03,Soluble,-6.43,1.05e-04,3.72e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,No,-6.64,0,0,0,0,0,0.55,0,0,0,2.95
CHEMBL362111,CNCc1cccc(c1)c1cc2c3n1CCNC(=O)c3ccc2,C19H19N3O,305.37,23,15,0.21,3,2,2,96.01,46.06,2.74,2.02,2.24,2.22,3.20,2.48,-3.29,1.56e-01,5.12e-04,Soluble,-2.61,7.42e-01,2.43e-03,Soluble,-6.58,8.11e-05,2.65e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-6.73,0,0,0,0,0,0.55,0,0,0,2.93
CHEMBL3937668,CNCc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C17H21N3O,283.37,21,12,0.41,4,3,2,84.32,57.78,2.78,1.96,1.81,2.58,4.36,2.70,-2.99,2.90e-01,1.02e-03,Soluble,-2.80,4.51e-01,1.59e-03,Soluble,-6.43,1.05e-04,3.72e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,No,-6.64,0,0,0,0,0,0.55,0,0,0,2.98
CHEMBL3940801,COC(c1ccccc1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C24H25N3O3,403.47,30,18,0.29,7,4,2,116.43,84.08,3.15,3.35,3.05,2.88,5.10,3.51,-4.43,1.49e-02,3.68e-05,Moderately soluble,-4.79,6.50e-03,1.61e-05,Moderately soluble,-8.20,2.53e-06,6.27e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.38,0,0,0,0,0,0.55,0,0,1,3.87
CHEMBL3966896,COC(c1ccccc1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C24H25N3O3,403.47,30,18,0.29,7,4,2,116.43,84.08,3.15,3.35,3.05,2.88,5.10,3.51,-4.43,1.49e-02,3.68e-05,Moderately soluble,-4.79,6.50e-03,1.61e-05,Moderately soluble,-8.20,2.53e-06,6.27e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.38,0,0,0,0,0,0.55,0,0,1,3.87
CHEMBL362875,CO/N=C/c1cn2c3c1cccc3C(=O)NCC2,C13H13N3O2,243.26,18,9,0.23,2,3,1,72.54,55.62,2.15,1.03,0.98,0.87,1.93,1.39,-2.24,1.42e+00,5.82e-03,Soluble,-1.79,3.96e+00,1.63e-02,Very soluble,-3.46,8.51e-02,3.50e-04,Soluble,High,Yes,No,Yes,No,No,No,No,-7.05,0,0,0,0,0,0.55,0,2,1,2.56
CHEMBL363978,CO/N=C\c1cn2c3c1cccc3C(=O)NCC2,C13H13N3O2,243.26,18,9,0.23,2,3,1,72.54,55.62,2.04,1.03,0.98,0.87,1.93,1.37,-2.24,1.42e+00,5.82e-03,Soluble,-1.79,3.96e+00,1.63e-02,Very soluble,-3.46,8.51e-02,3.50e-04,Soluble,High,Yes,No,Yes,No,No,No,No,-7.05,0,0,0,0,0,0.55,0,2,1,2.56
CHEMBL3926679,COC(=O)c1nccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C16H17N3O3,299.32,22,12,0.38,4,5,1,80.82,84.94,2.28,1.71,1.42,1.70,3.65,2.15,-2.91,3.66e-01,1.22e-03,Soluble,-3.11,2.33e-01,7.77e-04,Soluble,-5.28,1.56e-03,5.20e-06,Moderately soluble,High,No,No,Yes,No,No,No,No,-6.91,0,0,0,0,0,0.55,0,0,0,2.96
CHEMBL3905429,COC(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C16H16FN3O3,317.31,23,12,0.31,4,5,2,85.45,84.08,2.42,1.74,1.49,2.36,3.68,2.34,-3.03,2.99e-01,9.43e-04,Soluble,-3.12,2.39e-01,7.54e-04,Soluble,-5.70,6.33e-04,2.00e-06,Moderately soluble,High,No,No,Yes,No,No,No,No,-7.00,0,0,0,0,0,0.55,0,0,0,2.97
CHEMBL3927444,COC(=O)c1ccc(cn1)Cc1n[nH]c(=O)c2c1CCCC2,C16H17N3O3,299.32,22,12,0.38,4,5,1,80.82,84.94,2.23,1.71,1.42,1.70,3.65,2.14,-2.91,3.66e-01,1.22e-03,Soluble,-3.11,2.33e-01,7.77e-04,Soluble,-5.28,1.56e-03,5.20e-06,Moderately soluble,High,No,No,Yes,No,No,No,No,-6.91,0,0,0,0,0,0.55,0,0,0,2.95
CHEMBL3897164,COC(=O)c1ccc(s1)Cc1n[nH]c(=O)c2c1CCCC2,C15H16N2O3S,304.36,21,11,0.40,4,4,1,80.90,100.29,2.59,2.49,2.09,2.30,4.85,2.86,-3.42,1.16e-01,3.81e-04,Soluble,-4.24,1.75e-02,5.74e-05,Moderately soluble,-4.92,3.63e-03,1.19e-05,Moderately soluble,High,No,No,Yes,Yes,No,No,No,-6.39,0,0,0,0,0,0.55,0,0,0,3.14
CHEMBL3961101,COC(=O)c1cccc(c1)C(Cc1n[nH]c(=O)c2c1CCCC2)C,C19H22N2O3,326.39,24,12,0.42,5,4,1,92.64,72.05,3.06,3.07,2.78,3.23,4.80,3.39,-3.84,4.74e-02,1.45e-04,Soluble,-4.25,1.84e-02,5.62e-05,Moderately soluble,-6.08,2.73e-04,8.36e-07,Poorly soluble,High,Yes,No,No,Yes,Yes,No,Yes,-6.11,0,0,0,0,0,0.55,0,0,0,3.70
CHEMBL3959780,COC(=O)c1cccc(n1)Cc1n[nH]c(=O)c2c1CCCC2,C16H17N3O3,299.32,22,12,0.38,4,5,1,80.82,84.94,2.37,1.74,1.42,1.70,3.65,2.18,-2.93,3.50e-01,1.17e-03,Soluble,-3.14,2.17e-01,7.24e-04,Soluble,-5.28,1.56e-03,5.20e-06,Moderately soluble,High,No,No,Yes,No,No,No,No,-6.89,0,0,0,0,0,0.55,0,0,0,2.97
CHEMBL3933641,COC(=O)c1cccc(c1)CCc1n[nH]c(=O)c2c1CCCC2,C18H20N2O3,312.36,23,12,0.39,5,4,1,87.83,72.05,2.96,2.74,2.22,2.99,4.59,3.10,-3.56,8.62e-02,2.76e-04,Soluble,-3.91,3.86e-02,1.24e-04,Soluble,-6.05,2.75e-04,8.81e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,No,No,-6.26,0,0,0,0,0,0.55,0,0,0,3.13
CHEMBL189174,COC(=O)c1cn2c3c1cccc3C(=O)NCC2,C13H12N2O3,244.25,18,9,0.23,2,3,1,69.28,60.33,2.04,0.84,0.79,1.14,1.47,1.26,-2.12,1.85e+00,7.56e-03,Soluble,-1.69,4.99e+00,2.04e-02,Very soluble,-3.31,1.19e-01,4.89e-04,Soluble,High,Yes,No,Yes,No,No,No,No,-7.19,0,0,0,0,0,0.55,0,0,1,2.36
CHEMBL3953850,COC(=O)c1csc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C15H16N2O3S,304.36,21,11,0.40,4,4,1,80.90,100.29,2.62,2.16,2.09,2.30,4.85,2.80,-3.21,1.87e-01,6.15e-04,Soluble,-3.90,3.84e-02,1.26e-04,Soluble,-4.92,3.63e-03,1.19e-05,Moderately soluble,High,No,No,Yes,Yes,No,No,No,-6.62,0,0,0,0,0,0.55,0,0,0,3.20
CHEMBL3902962,COC(=O)c1ncccc1Cc1n[nH]c(=O)c2c1CCCC2,C16H17N3O3,299.32,22,12,0.38,4,5,1,80.82,84.94,2.10,1.71,1.42,1.70,3.65,2.12,-2.91,3.66e-01,1.22e-03,Soluble,-3.11,2.33e-01,7.77e-04,Soluble,-5.28,1.56e-03,5.20e-06,Moderately soluble,High,No,No,Yes,No,No,No,No,-6.91,0,0,0,0,0,0.55,0,0,0,2.99
CHEMBL147896,COc1[nH]c2c3c1CCNC(=O)c3ccc2,C12H12N2O2,216.24,16,9,0.25,1,2,2,64.55,54.12,1.67,1.67,1.08,1.37,2.64,1.69,-2.58,5.65e-01,2.61e-03,Soluble,-2.42,8.21e-01,3.80e-03,Soluble,-4.19,1.40e-02,6.47e-05,Moderately soluble,High,Yes,Yes,Yes,No,No,No,No,-6.43,0,0,0,0,0,0.55,0,0,1,2.15
CHEMBL132834,COc1cc(cc(c1OC)OC)c1nc2c([nH]1)cccc2C(=O)N,C17H17N3O4,327.33,24,15,0.18,5,5,2,89.10,99.46,1.80,1.94,2.35,1.05,2.79,1.99,-3.22,1.95e-01,5.97e-04,Soluble,-3.65,7.28e-02,2.22e-04,Soluble,-5.38,1.38e-03,4.21e-06,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-6.92,0,0,0,0,0,0.55,0,0,0,2.45
CHEMBL133976,COc1cc(ccc1O)c1nc2c([nH]1)cccc2C(=O)N,C15H13N3O3,283.28,21,15,0.07,3,4,3,78.14,101.23,1.89,1.64,2.04,1.09,2.22,1.78,-2.96,3.11e-01,1.10e-03,Soluble,-3.38,1.18e-01,4.18e-04,Soluble,-4.57,7.68e-03,2.71e-05,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-6.86,0,0,0,0,0,0.55,0,0,0,2.12
CHEMBL3961814,COc1cc(ccc1C)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C24H25N3O3,403.47,30,18,0.29,6,4,2,117.41,84.08,3.39,3.76,3.62,3.42,5.53,3.94,-4.76,7.04e-03,1.74e-05,Moderately soluble,-5.22,2.44e-03,6.04e-06,Moderately soluble,-8.54,1.16e-06,2.87e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.09,0,0,0,0,0,0.55,0,0,2,3.39
CHEMBL3967030,COc1cc(CCNC(=O)c2cccc(c2)Cc2n[nH]c(=O)c3c2CCCC3)cc(c1)OC,C26H29N3O4,447.53,33,18,0.35,9,5,2,127.02,93.31,3.62,3.77,3.23,3.03,5.87,3.90,-4.80,7.10e-03,1.59e-05,Moderately soluble,-5.42,1.69e-03,3.78e-06,Moderately soluble,-9.05,3.98e-07,8.89e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.35,0,0,0,0,0,0.55,0,0,3,3.66
CHEMBL3946304,COc1cc(NC(=O)c2cccc(c2)Cc2n[nH]c(=O)c3c2CCCC3)cc(c1)C(F)(F)F,C24H22F3N3O3,457.44,33,18,0.29,7,7,2,117.45,84.08,3.28,4.28,5.48,3.99,6.08,4.62,-5.31,2.22e-03,4.85e-06,Moderately soluble,-5.76,7.98e-04,1.74e-06,Moderately soluble,-8.99,4.68e-07,1.02e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.05,0,0,0,0,0,0.55,0,0,2,3.46
CHEMBL3956036,COc1cc(ccc1C)NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C24H25N3O3,403.47,30,18,0.29,6,4,2,117.41,84.08,3.11,3.76,3.62,3.42,5.53,3.89,-4.76,7.04e-03,1.74e-05,Moderately soluble,-5.22,2.44e-03,6.04e-06,Moderately soluble,-8.54,1.16e-06,2.87e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.09,0,0,0,0,0,0.55,0,0,2,3.37
CHEMBL3943513,COc1cc(OC)c(cc1NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)Cl,C24H24ClN3O4,453.92,32,18,0.29,7,5,2,123.95,93.31,3.59,4.00,3.97,3.36,5.71,4.13,-5.13,3.38e-03,7.44e-06,Moderately soluble,-5.66,9.90e-04,2.18e-06,Moderately soluble,-8.85,6.40e-07,1.41e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.23,0,0,0,0,0,0.55,0,0,2,3.48
CHEMBL144024,COc1ccc(cc1)c1[nH]c2c3c1CCNC(=O)c3ccc2,C18H16N2O2,292.33,22,15,0.17,2,2,2,89.99,54.12,2.35,2.99,2.75,2.25,4.19,2.91,-3.91,3.61e-02,1.23e-04,Soluble,-3.79,4.74e-02,1.62e-04,Soluble,-6.69,5.95e-05,2.04e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-5.96,0,0,0,0,0,0.55,0,0,0,2.48
CHEMBL426618,COc1ccc(cc1)c1cc2c3n1CCNC(=O)c3ccc2,C18H16N2O2,292.33,22,15,0.17,2,2,1,89.93,43.26,2.64,2.62,2.68,2.25,3.15,2.67,-3.68,6.17e-02,2.11e-04,Soluble,-3.18,1.94e-01,6.63e-04,Soluble,-5.87,3.98e-04,1.36e-06,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-6.22,0,0,0,0,0,0.55,0,0,0,2.64
CHEMBL131820,COc1ccc(cc1)c1nc2c([nH]1)cccc2C(=O)N,C15H13N3O2,267.28,20,15,0.07,3,3,2,76.12,81.00,1.95,2.00,2.34,1.64,2.70,2.13,-3.11,2.06e-01,7.69e-04,Soluble,-3.33,1.26e-01,4.70e-04,Soluble,-5.15,1.91e-03,7.13e-06,Moderately soluble,High,No,No,Yes,No,No,Yes,Yes,-6.51,0,0,0,0,0,0.55,0,0,0,2.00
CHEMBL338923,COc1ccc(cc1O)c1nc2c([nH]1)cccc2C(=O)N,C15H13N3O3,283.28,21,15,0.07,3,4,3,78.14,101.23,1.76,1.64,2.04,1.09,2.22,1.75,-2.96,3.11e-01,1.10e-03,Soluble,-3.38,1.18e-01,4.18e-04,Soluble,-4.57,7.68e-03,2.71e-05,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-6.86,0,0,0,0,0,0.55,0,0,0,2.09
CHEMBL133343,COc1cc(ccc1OC)c1nc2c([nH]1)cccc2C(=O)N,C16H15N3O3,297.31,22,15,0.12,4,4,2,82.61,90.23,1.48,1.97,2.35,1.34,2.74,1.97,-3.16,2.03e-01,6.84e-04,Soluble,-3.49,9.61e-02,3.23e-04,Soluble,-5.26,1.62e-03,5.45e-06,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-6.71,0,0,0,0,0,0.55,0,0,0,2.24
CHEMBL338955,COc1ccc(cc1)c1nc2c(n1C(=O)OCc1ccccc1)cccc2C(=O)N,C23H19N3O4,401.41,30,21,0.09,7,5,1,111.99,96.44,2.73,3.73,3.84,2.80,3.08,3.24,-4.73,7.39e-03,1.84e-05,Moderately soluble,-5.45,1.43e-03,3.57e-06,Moderately soluble,-6.85,5.64e-05,1.41e-07,Poorly soluble,High,No,No,No,Yes,Yes,No,Yes,-6.10,0,0,0,0,0,0.55,0,0,2,3.14
CHEMBL131737,COc1ccc(cc1)c1nc2c(n1C)cccc2C(=O)N,C16H15N3O2,281.31,21,15,0.12,3,3,1,81.02,70.14,2.55,1.95,2.35,1.89,2.16,2.18,-3.14,2.02e-01,7.19e-04,Soluble,-3.05,2.52e-01,8.96e-04,Soluble,-4.70,5.56e-03,1.98e-05,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-6.63,0,0,0,0,0,0.55,0,0,0,2.17
CHEMBL3947204,COc1ccc(cc1)C(=O)C1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C28H29FN4O4,504.55,37,18,0.36,7,6,2,144.50,104.39,3.12,3.16,3.07,2.93,5.31,3.52,-4.86,7.01e-03,1.39e-05,Moderately soluble,-5.02,4.79e-03,9.49e-06,Moderately soluble,-8.49,1.61e-06,3.20e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.13,1,2,0,0,0,0.55,0,0,1,3.90
CHEMBL3940575,COc1ccc(cc1)C(=O)CCC(=O)Nc1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C26H26FN3O4,463.50,34,18,0.31,9,6,2,127.03,101.15,3.68,3.09,4.22,3.06,6.17,4.04,-4.46,1.61e-02,3.48e-05,Moderately soluble,-4.88,6.08e-03,1.31e-05,Moderately soluble,-9.13,3.40e-07,7.33e-10,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.93,0,0,0,0,0,0.55,0,0,2,3.57
CHEMBL3916058,COc1ccc(cc1)C(=O)CCC(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C26H27N3O4,445.51,33,18,0.31,9,5,2,127.07,101.15,3.39,2.99,3.66,2.69,5.74,3.69,-4.30,2.26e-02,5.06e-05,Moderately soluble,-4.78,7.43e-03,1.67e-05,Moderately soluble,-8.87,5.97e-07,1.34e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.89,0,0,0,0,0,0.55,0,0,2,3.52
CHEMBL3917596,COc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C28H29FN4O4,504.55,37,18,0.36,7,6,1,144.03,95.60,3.39,3.05,2.64,3.34,5.15,3.51,-4.79,8.23e-03,1.63e-05,Moderately soluble,-4.72,9.53e-03,1.89e-05,Moderately soluble,-8.01,4.93e-06,9.77e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.21,1,2,0,0,0,0.55,0,0,1,3.86
CHEMBL3898776,COc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C27H28FN5O4,505.54,37,18,0.33,7,6,2,146.50,107.63,3.43,2.25,1.55,2.63,4.18,2.81,-4.29,2.59e-02,5.13e-05,Moderately soluble,-4.15,3.61e-02,7.14e-05,Moderately soluble,-7.78,8.35e-06,1.65e-08,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.79,1,2,0,0,0,0.55,0,0,1,3.88
CHEMBL3953086,COc1ccc(cc1F)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H22FN3O3,407.44,30,18,0.26,6,5,2,112.41,84.08,3.14,3.50,3.87,3.58,5.42,3.90,-4.62,9.79e-03,2.40e-05,Moderately soluble,-4.95,4.58e-03,1.13e-05,Moderately soluble,-8.43,1.51e-06,3.72e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.30,0,0,0,0,0,0.55,0,0,1,3.25
CHEMBL3933460,COc1ccc(cc1NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)C(C)(C)C,C27H31N3O3,445.55,33,18,0.37,7,4,2,131.72,84.08,3.35,5.07,4.61,4.03,6.40,4.69,-5.74,8.14e-04,1.83e-06,Moderately soluble,-6.58,1.18e-04,2.64e-07,Poorly soluble,-9.32,2.11e-07,4.73e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-5.42,0,1,0,0,1,0.55,0,0,2,3.73
CHEMBL3931956,COc1ccc(cc1NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)C,C24H25N3O3,403.47,30,18,0.29,6,4,2,117.41,84.08,3.37,3.76,3.62,3.42,5.53,3.94,-4.76,7.04e-03,1.74e-05,Moderately soluble,-5.22,2.44e-03,6.04e-06,Moderately soluble,-8.54,1.16e-06,2.87e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.09,0,0,0,0,0,0.55,0,0,2,3.37
CHEMBL444135,COC1CCC(CC1)c1nc2c([nH]1)cccc2C(=O)N,C15H19N3O2,273.33,20,9,0.47,3,3,2,76.97,81.00,2.17,1.57,2.33,1.33,2.39,1.96,-2.66,6.00e-01,2.19e-03,Soluble,-2.88,3.59e-01,1.31e-03,Soluble,-3.83,4.01e-02,1.47e-04,Soluble,High,No,Yes,No,No,No,No,No,-6.85,0,0,0,0,0,0.55,0,0,0,3.06
CHEMBL3956426,COc1ccc(cc1N)Cc1n[nH]c(=O)c2c1CCCC2,C16H19N3O2,285.34,21,12,0.38,3,3,2,82.64,81.00,2.21,1.88,1.84,2.05,3.57,2.31,-3.02,2.74e-01,9.59e-04,Soluble,-3.20,1.79e-01,6.27e-04,Soluble,-5.36,1.26e-03,4.42e-06,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-6.71,0,0,0,0,0,0.55,0,1,0,2.93
CHEMBL3926309,COc1ccc(cc1)CCC(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C25H27N3O3,417.50,31,18,0.32,8,4,2,121.84,84.08,3.40,3.63,3.63,3.36,5.79,3.96,-4.62,1.01e-02,2.42e-05,Moderately soluble,-5.08,3.44e-03,8.25e-06,Moderately soluble,-8.95,4.67e-07,1.12e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.27,0,0,0,0,0,0.55,0,0,3,3.45
CHEMBL3919399,COc1cc(CCN(C(=O)c2cccc(c2)Cc2n[nH]c(=O)c3c2CCCC3)C)ccc1OC,C27H31N3O4,461.55,34,18,0.37,9,5,1,131.92,84.52,3.20,3.95,3.57,3.23,5.83,3.96,-4.99,4.75e-03,1.03e-05,Moderately soluble,-5.43,1.73e-03,3.76e-06,Moderately soluble,-8.71,9.04e-07,1.96e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.31,0,1,0,0,0,0.55,0,0,3,3.76
CHEMBL3904695,COc1cc(OC)ccc1CCNC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C26H29N3O4,447.53,33,18,0.35,9,5,2,127.02,93.31,3.64,3.77,3.23,3.03,5.87,3.91,-4.80,7.10e-03,1.59e-05,Moderately soluble,-5.42,1.69e-03,3.78e-06,Moderately soluble,-9.05,3.98e-07,8.89e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.35,0,0,0,0,0,0.55,0,0,3,3.66
CHEMBL3932782,COc1ccc(cc1)CCNC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C25H27N3O3,417.50,31,18,0.32,8,4,2,120.52,84.08,3.53,3.80,3.22,3.36,5.79,3.94,-4.72,7.88e-03,1.89e-05,Moderately soluble,-5.26,2.29e-03,5.49e-06,Moderately soluble,-8.95,4.67e-07,1.12e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.15,0,0,0,0,0,0.55,0,0,3,3.45
CHEMBL3895743,COc1cc(CCNC(=O)c2cccc(c2)Cc2n[nH]c(=O)c3c2CCCC3)ccc1OC,C26H29N3O4,447.53,33,18,0.35,9,5,2,127.02,93.31,3.65,3.77,3.23,3.03,5.87,3.91,-4.80,7.10e-03,1.59e-05,Moderately soluble,-5.42,1.69e-03,3.78e-06,Moderately soluble,-9.05,3.98e-07,8.89e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.35,0,0,0,0,0,0.55,0,0,3,3.65
CHEMBL83971,COc1ccc(cc1)CN(c1ccc(cc1)c1nc2c([nH]1)cccc2C(=O)N)C,C23H22N4O2,386.45,29,21,0.13,6,3,2,114.81,84.24,2.18,3.61,3.82,2.45,3.82,3.18,-4.65,8.65e-03,2.24e-05,Moderately soluble,-5.07,3.32e-03,8.58e-06,Moderately soluble,-7.72,7.30e-06,1.89e-08,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.09,0,0,0,0,0,0.55,0,0,2,2.64
